

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
,Buy to Cover,30/10/2018 10:45,StochSx2,$3420.50,,($247.50),$22.50,,($270.00),7.69%,-84.62%,$0.00,$0.00
205,Sell Short,02/11/2018 10:30,StochES2,$3481.75,$0.00,3,$41.25,0.08%,$378.75,88.60%,,$0.00,$0.00
,Buy to Cover,02/11/2018 15:00,EoDS,$3479.00,,$41.25,$63.75,,($48.75),21.05%,9.65%,$0.00,$0.00
206,Sell Short,05/11/2018 10:45,StochES2,$3484.25,$0.00,3,($56.25),-0.11%,$45.00,37.50%,,$0.00,$0.00
,Buy to Cover,05/11/2018 11:15,StochSx2,$3488.00,,($56.25),$7.50,,($75.00),15.63%,-46.88%,$0.00,$0.00
207,Sell Short,09/11/2018 09:00,StochES1,$3544.25,$0.00,3,($33.75),-0.06%,$341.25,89.22%,,$0.00,$0.00
,Buy to Cover,09/11/2018 15:00,EoDS,$3546.50,,($33.75),($26.25),,($41.25),1.96%,-8.82%,$0.00,$0.00
208,Sell Short,14/11/2018 09:30,StochES2,$3490.75,$0.00,3,$363.75,0.69%,$712.50,97.44%,,$0.00,$0.00
,Buy to Cover,14/11/2018 15:00,EoDS,$3466.50,,$363.75,$337.50,,($18.75),52.31%,49.74%,$0.00,$0.00
209,Sell Short,11/12/2018 13:00,StochES2,$3384.50,$0.00,3,($217.50),-0.43%,$93.75,28.41%,,$0.00,$0.00
,Buy to Cover,11/12/2018 13:45,StochSx2,$3399.00,,($217.50),$120.00,,($236.25),5.68%,-65.91%,$0.00,$0.00
210,Sell Short,13/12/2018 08:45,StochES2,$3418.50,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,13/12/2018 08:45,EoDS,$3418.50,,$0.00,$120.00,,$0.00,100.00%,100.00%,$0.00,$0.00
211,Sell Short,13/12/2018 11:15,StochES2,$3405.50,$0.00,3,($75.00),-0.15%,$168.75,63.38%,,$0.00,$0.00
,Buy to Cover,13/12/2018 15:00,EoDS,$3410.50,,($75.00),$45.00,,($97.50),8.45%,-28.17%,$0.00,$0.00
212,Sell Short,19/12/2018 10:30,StochES2,$3319.75,$0.00,3,($90.00),-0.18%,$71.25,41.30%,,$0.00,$0.00
,Buy to Cover,19/12/2018 11:15,StochSx2,$3325.75,,($90.00),($45.00),,($101.25),6.52%,-52.17%,$0.00,$0.00
213,Sell Short,19/12/2018 13:30,StochES2,$3296.50,$0.00,3,$738.75,1.49%,$738.75,66.55%,,$0.00,$0.00
,Buy to Cover,19/12/2018 14:15,Profit Target,$3247.25,,$738.75,$693.75,,($371.25),100.00%,66.55%,$0.00,$0.00
214,Sell Short,02/01/2019 09:00,StochES1,$3229.75,$0.00,3,($491.25),-1.01%,$45.00,8.39%,,$0.00,$0.00
,Buy to Cover,02/01/2019 10:30,Stop Loss,$3262.50,,($491.25),$202.50,,($491.25),0.00%,-91.61%,$0.00,$0.00
215,Sell Short,03/01/2019 09:00,StochES1,$3238.50,$0.00,3,$7.50,0.02%,$573.75,91.62%,,$0.00,$0.00
,Buy to Cover,03/01/2019 11:00,StochSx2,$3238.00,,$7.50,$210.00,,($52.50),9.58%,1.20%,$0.00,$0.00
216,Sell Short,10/01/2019 09:00,StochES1,$3319.25,$0.00,3,($176.25),-0.35%,$63.75,25.76%,,$0.00,$0.00
,Buy to Cover,10/01/2019 09:45,StochSx2,$3331.00,,($176.25),$33.75,,($183.75),3.03%,-71.21%,$0.00,$0.00
217,Sell Short,11/01/2019 09:45,StochES2,$3331.75,$0.00,3,($90.00),-0.18%,$18.75,15.63%,,$0.00,$0.00
,Buy to Cover,11/01/2019 10:00,StochSx2,$3337.75,,($90.00),($56.25),,($101.25),9.38%,-75.00%,$0.00,$0.00
218,Sell Short,14/01/2019 09:00,StochES1,$3332.50,$0.00,3,($56.25),-0.11%,$41.25,35.48%,,$0.00,$0.00
,Buy to Cover,14/01/2019 09:30,StochSx2,$3336.25,,($56.25),($112.50),,($75.00),16.13%,-48.39%,$0.00,$0.00
219,Sell Short,22/01/2019 09:30,StochES2,$3395.75,$0.00,3,$251.25,0.49%,$393.75,77.78%,,$0.00,$0.00
,Buy to Cover,22/01/2019 15:00,EoDS,$3379.00,,$251.25,$138.75,,($112.50),71.85%,49.63%,$0.00,$0.00
220,Sell Short,23/01/2019 09:45,StochES2,$3394.50,$0.00,3,$75.00,0.15%,$435.00,95.08%,,$0.00,$0.00
,Buy to Cover,23/01/2019 15:00,EoDS,$3389.50,,$75.00,$213.75,,($22.50),21.31%,16.39%,$0.00,$0.00
221,Sell Short,28/01/2019 09:00,StochES1,$3387.50,$0.00,3,($45.00),-0.09%,$183.75,59.76%,,$0.00,$0.00
,Buy to Cover,28/01/2019 15:00,EoDS,$3390.50,,($45.00),$168.75,,($123.75),25.61%,-14.63%,$0.00,$0.00
222,Sell Short,07/02/2019 09:00,StochES1,$3460.75,$0.00,3,$105.00,0.20%,$333.75,67.42%,,$0.00,$0.00
,Buy to Cover,07/02/2019 15:00,EoDS,$3453.75,,$105.00,$273.75,,($161.25),53.79%,21.21%,$0.00,$0.00
223,Sell Short,14/02/2019 09:00,StochES1,$3487.00,$0.00,3,($206.25),-0.39%,$56.25,20.83%,,$0.00,$0.00
,Buy to Cover,14/02/2019 11:30,StochSx2,$3500.75,,($206.25),$67.50,,($213.75),2.78%,-76.39%,$0.00,$0.00
224,Sell Short,15/02/2019 08:45,StochES2,$3518.25,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,15/02/2019 08:45,EoDS,$3518.25,,$0.00,$67.50,,$0.00,100.00%,100.00%,$0.00,$0.00
225,Sell Short,21/02/2019 09:00,StochES1,$3526.75,$0.00,3,($108.75),-0.21%,$71.25,39.58%,,$0.00,$0.00
,Buy to Cover,21/02/2019 12:15,StochSx2,$3534.00,,($108.75),($41.25),,($108.75),0.00%,-60.42%,$0.00,$0.00
226,Sell Short,21/02/2019 12:45,StochES2,$3531.00,$0.00,3,$153.75,0.29%,$206.25,94.83%,,$0.00,$0.00
,Buy to Cover,21/02/2019 15:00,EoDS,$3520.75,,$153.75,$112.50,,($11.25),75.86%,70.69%,$0.00,$0.00
227,Sell Short,26/02/2019 08:45,StochES2,$3544.50,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,26/02/2019 08:45,EoDS,$3544.50,,$0.00,$112.50,,$0.00,100.00%,100.00%,$0.00,$0.00
228,Sell Short,28/02/2019 14:00,StochES2,$3541.50,$0.00,3,$22.50,0.04%,$33.75,40.91%,,$0.00,$0.00
,Buy to Cover,28/02/2019 15:00,EoDS,$3540.00,,$22.50,$135.00,,($48.75),86.36%,27.27%,$0.00,$0.00
229,Sell Short,04/03/2019 10:45,StochES2,$3547.75,$0.00,3,$60.00,0.11%,$408.75,96.46%,,$0.00,$0.00
,Buy to Cover,04/03/2019 15:00,EoDS,$3543.75,,$60.00,$195.00,,($15.00),17.70%,14.16%,$0.00,$0.00
230,Sell Short,05/03/2019 09:00,StochES1,$3541.75,$0.00,3,($97.50),-0.18%,$82.50,43.14%,,$0.00,$0.00
,Buy to Cover,05/03/2019 11:00,StochSx2,$3548.25,,($97.50),$97.50,,($108.75),5.88%,-50.98%,$0.00,$0.00
231,Sell Short,05/03/2019 12:45,StochES2,$3541.75,$0.00,3,($71.25),-0.13%,$15.00,16.67%,,$0.00,$0.00
,Buy to Cover,05/03/2019 13:45,StochSx2,$3546.50,,($71.25),$26.25,,($75.00),4.17%,-79.17%,$0.00,$0.00
232,Sell Short,05/03/2019 14:30,StochES2,$3545.50,$0.00,3,($33.75),-0.06%,$11.25,21.43%,,$0.00,$0.00
,Buy to Cover,05/03/2019 15:00,StochSx2,$3547.75,,($33.75),($7.50),,($41.25),14.29%,-64.29%,$0.00,$0.00
233,Sell Short,06/03/2019 08:45,StochES2,$3543.25,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,06/03/2019 08:45,EoDS,$3543.25,,$0.00,($7.50),,$0.00,100.00%,100.00%,$0.00,$0.00
234,Sell Short,15/03/2019 08:45,StochES2,$3566.75,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,15/03/2019 08:45,EoDS,$3566.75,,$0.00,($7.50),,$0.00,100.00%,100.00%,$0.00,$0.00
235,Sell Short,20/03/2019 15:00,StochES2,$3579.50,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,20/03/2019 15:00,EoDS,$3579.50,,$0.00,($7.50),,$0.00,100.00%,100.00%,$0.00,$0.00
236,Sell Short,22/03/2019 09:15,StochES2,$3580.25,$0.00,3,$356.25,0.66%,$393.75,70.95%,,$0.00,$0.00
,Buy to Cover,22/03/2019 15:00,EoDS,$3556.50,,$356.25,$348.75,,($161.25),93.24%,64.19%,$0.00,$0.00
237,Sell Short,28/03/2019 10:45,StochES2,$3552.00,$0.00,3,($112.50),-0.21%,$30.00,19.51%,,$0.00,$0.00
,Buy to Cover,28/03/2019 12:15,StochSx2,$3559.50,,($112.50),$236.25,,($123.75),7.32%,-73.17%,$0.00,$0.00
238,Sell Short,03/04/2019 14:00,StochES2,$3621.25,$0.00,3,($33.75),-0.06%,$71.25,59.38%,,$0.00,$0.00
,Buy to Cover,03/04/2019 15:00,StochSx2,$3623.50,,($33.75),$202.50,,($48.75),12.50%,-28.13%,$0.00,$0.00
239,Sell Short,09/04/2019 09:00,StochES1,$3631.50,$0.00,3,$26.25,0.05%,$82.50,44.00%,,$0.00,$0.00
,Buy to Cover,09/04/2019 15:00,EoDS,$3629.75,,$26.25,$228.75,,($105.00),70.00%,14.00%,$0.00,$0.00
240,Sell Short,11/04/2019 11:00,StochES2,$3635.25,$0.00,3,($26.25),-0.05%,$7.50,18.18%,,$0.00,$0.00
,Buy to Cover,11/04/2019 11:15,StochSx2,$3637.00,,($26.25),$202.50,,($33.75),18.18%,-63.64%,$0.00,$0.00
241,Sell Short,11/04/2019 13:45,StochES2,$3633.50,$0.00,3,($37.50),-0.07%,$3.75,8.33%,,$0.00,$0.00
,Buy to Cover,11/04/2019 14:00,StochSx2,$3636.00,,($37.50),$165.00,,($41.25),8.33%,-83.33%,$0.00,$0.00
242,Sell Short,17/04/2019 09:15,StochES2,$3657.75,$0.00,3,$60.00,0.11%,$176.25,87.04%,,$0.00,$0.00
,Buy to Cover,17/04/2019 15:00,EoDS,$3653.75,,$60.00,$225.00,,($26.25),42.59%,29.63%,$0.00,$0.00
243,Sell Short,25/04/2019 09:00,StochES1,$3668.00,$0.00,3,($131.25),-0.24%,$93.75,38.46%,,$0.00,$0.00
,Buy to Cover,25/04/2019 10:45,StochSx2,$3676.75,,($131.25),$93.75,,($150.00),7.69%,-53.85%,$0.00,$0.00
244,Sell Short,26/04/2019 09:00,StochES1,$3672.25,$0.00,3,($56.25),-0.10%,$82.50,57.89%,,$0.00,$0.00
,Buy to Cover,26/04/2019 09:45,StochSx2,$3676.00,,($56.25),$37.50,,($60.00),2.63%,-39.47%,$0.00,$0.00
245,Sell Short,06/05/2019 09:00,StochES1,$3658.00,$0.00,3,($202.50),-0.37%,$78.75,27.63%,,$0.00,$0.00
,Buy to Cover,06/05/2019 10:45,StochSx2,$3671.50,,($202.50),($165.00),,($206.25),1.32%,-71.05%,$0.00,$0.00
246,Sell Short,07/05/2019 09:00,StochES1,$3656.00,$0.00,3,$536.25,0.98%,$690.00,96.34%,,$0.00,$0.00
,Buy to Cover,07/05/2019 15:00,EoDS,$3620.25,,$536.25,$371.25,,($26.25),78.53%,74.87%,$0.00,$0.00
247,Sell Short,09/05/2019 14:15,StochES2,$3613.25,$0.00,3,($48.75),-0.09%,$97.50,63.41%,,$0.00,$0.00
,Buy to Cover,09/05/2019 14:45,StochSx2,$3616.50,,($48.75),$322.50,,($56.25),4.88%,-31.71%,$0.00,$0.00
248,Sell Short,10/05/2019 09:00,StochES1,$3611.50,$0.00,3,($206.25),-0.38%,$570.00,56.72%,,$0.00,$0.00
,Buy to Cover,10/05/2019 15:00,EoDS,$3625.25,,($206.25),$116.25,,($435.00),22.76%,-20.52%,$0.00,$0.00
249,Sell Short,13/05/2019 09:00,StochES1,$3580.50,$0.00,3,$375.00,0.70%,$468.75,92.59%,,$0.00,$0.00
,Buy to Cover,13/05/2019 15:00,EoDS,$3555.50,,$375.00,$491.25,,($37.50),81.48%,74.07%,$0.00,$0.00
250,Sell Short,14/05/2019 11:45,StochES2,$3592.00,$0.00,3,($101.25),-0.19%,$26.25,18.92%,,$0.00,$0.00
,Buy to Cover,14/05/2019 12:30,StochSx2,$3598.75,,($101.25),$390.00,,($112.50),8.11%,-72.97%,$0.00,$0.00
251,Sell Short,14/05/2019 15:00,StochES2,$3587.50,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,14/05/2019 15:00,EoDS,$3587.50,,$0.00,$390.00,,$0.00,100.00%,100.00%,$0.00,$0.00
252,Sell Short,15/05/2019 09:00,StochES1,$3568.25,$0.00,3,($258.75),-0.48%,$18.75,6.67%,,$0.00,$0.00
,Buy to Cover,15/05/2019 09:30,StochSx2,$3585.50,,($258.75),$131.25,,($262.50),1.33%,-92.00%,$0.00,$0.00
253,Sell Short,17/05/2019 11:30,StochES2,$3617.00,$0.00,3,($97.50),-0.18%,$3.75,3.33%,,$0.00,$0.00
,Buy to Cover,17/05/2019 12:00,StochSx2,$3623.50,,($97.50),$33.75,,($108.75),10.00%,-86.67%,$0.00,$0.00
254,Sell Short,17/05/2019 14:30,StochES2,$3610.75,$0.00,3,($3.75),-0.01%,$86.25,58.97%,,$0.00,$0.00
,Buy to Cover,17/05/2019 15:00,EoDS,$3611.00,,($3.75),$30.00,,($60.00),38.46%,-2.56%,$0.00,$0.00
255,Sell Short,23/05/2019 08:45,StochES2,$3579.50,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,23/05/2019 08:45,EoDS,$3579.50,,$0.00,$30.00,,$0.00,100.00%,100.00%,$0.00,$0.00
256,Sell Short,31/05/2019 09:00,StochES1,$3501.50,$0.00,3,$18.75,0.04%,$60.00,20.51%,,$0.00,$0.00
,Buy to Cover,31/05/2019 15:00,EoDS,$3500.25,,$18.75,$48.75,,($232.50),85.90%,6.41%,$0.00,$0.00
257,Sell Short,13/06/2019 11:45,StochES2,$3634.25,$0.00,3,($63.75),-0.12%,$3.75,5.56%,,$0.00,$0.00
,Buy to Cover,13/06/2019 12:00,StochSx2,$3638.50,,($63.75),($15.00),,($63.75),0.00%,-94.44%,$0.00,$0.00
258,Sell Short,13/06/2019 14:30,StochES2,$3631.50,$0.00,3,($37.50),-0.07%,$22.50,25.00%,,$0.00,$0.00
,Buy to Cover,13/06/2019 15:00,EoDS,$3634.00,,($37.50),($52.50),,($67.50),33.33%,-41.67%,$0.00,$0.00
259,Sell Short,14/06/2019 09:00,StochES1,$3629.25,$0.00,3,($150.00),-0.28%,$18.75,11.11%,,$0.00,$0.00
,Buy to Cover,14/06/2019 14:30,StochSx2,$3639.25,,($150.00),($202.50),,($150.00),0.00%,-88.89%,$0.00,$0.00
260,Sell Short,17/06/2019 08:45,StochES2,$3639.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,17/06/2019 08:45,EoDS,$3639.00,,$0.00,($202.50),,$0.00,100.00%,100.00%,$0.00,$0.00
261,Sell Short,05/07/2019 09:00,StochES1,$3724.00,$0.00,3,($33.75),-0.06%,$135.00,73.47%,,$0.00,$0.00
,Buy to Cover,05/07/2019 11:15,StochSx2,$3726.25,,($33.75),($236.25),,($48.75),8.16%,-18.37%,$0.00,$0.00
262,Sell Short,08/07/2019 09:00,StochES1,$3721.25,$0.00,3,($45.00),-0.08%,$67.50,39.13%,,$0.00,$0.00
,Buy to Cover,08/07/2019 15:00,EoDS,$3724.25,,($45.00),($281.25),,($105.00),34.78%,-26.09%,$0.00,$0.00
263,Sell Short,25/07/2019 11:30,StochES2,$3748.50,$0.00,3,($3.75),-0.01%,$105.00,57.14%,,$0.00,$0.00
,Buy to Cover,25/07/2019 15:00,EoDS,$3748.75,,($3.75),($285.00),,($78.75),40.82%,-2.04%,$0.00,$0.00
264,Sell Short,30/07/2019 09:00,StochES1,$3753.00,$0.00,3,($123.75),-0.22%,$30.00,19.05%,,$0.00,$0.00
,Buy to Cover,30/07/2019 13:30,StochSx2,$3761.25,,($123.75),($408.75),,($127.50),2.38%,-78.57%,$0.00,$0.00
265,Sell Short,31/07/2019 09:45,StochES2,$3755.50,$0.00,3,($15.00),-0.03%,$41.25,68.75%,,$0.00,$0.00
,Buy to Cover,31/07/2019 10:15,StochSx2,$3756.50,,($15.00),($423.75),,($18.75),6.25%,-25.00%,$0.00,$0.00
266,Sell Short,01/08/2019 08:45,StochES2,$3724.75,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,01/08/2019 08:45,EoDS,$3724.75,,$0.00,($423.75),,$0.00,100.00%,100.00%,$0.00,$0.00
267,Sell Short,01/08/2019 12:45,StochES2,$3731.25,$0.00,3,$423.75,0.76%,$648.75,85.22%,,$0.00,$0.00
,Buy to Cover,01/08/2019 15:00,EoDS,$3703.00,,$423.75,$0.00,,($112.50),70.44%,55.67%,$0.00,$0.00
268,Sell Short,07/08/2019 09:00,StochES1,$3578.25,$0.00,3,($337.50),-0.63%,$176.25,30.13%,,$0.00,$0.00
,Buy to Cover,07/08/2019 10:00,StochSx2,$3600.75,,($337.50),($337.50),,($408.75),12.18%,-57.69%,$0.00,$0.00
269,Sell Short,12/08/2019 09:00,StochES1,$3639.00,$0.00,3,$183.75,0.34%,$345.00,64.34%,,$0.00,$0.00
,Buy to Cover,12/08/2019 15:00,EoDS,$3626.75,,$183.75,($153.75),,($191.25),69.93%,34.27%,$0.00,$0.00
270,Sell Short,14/08/2019 09:00,StochES1,$3625.25,$0.00,3,$547.50,1.01%,$637.50,88.08%,,$0.00,$0.00
,Buy to Cover,14/08/2019 15:00,EoDS,$3588.75,,$547.50,$393.75,,($86.25),87.56%,75.65%,$0.00,$0.00
271,Sell Short,20/08/2019 13:30,StochES2,$3651.25,$0.00,3,($22.50),-0.04%,$52.50,50.00%,,$0.00,$0.00
,Buy to Cover,20/08/2019 14:15,StochSx2,$3652.75,,($22.50),$371.25,,($52.50),28.57%,-21.43%,$0.00,$0.00
272,Sell Short,22/08/2019 10:00,StochES2,$3651.75,$0.00,3,($198.75),-0.36%,$63.75,23.29%,,$0.00,$0.00
,Buy to Cover,22/08/2019 11:30,StochSx2,$3665.00,,($198.75),$172.50,,($210.00),4.11%,-72.60%,$0.00,$0.00
273,Sell Short,23/08/2019 09:00,StochES1,$3653.75,$0.00,3,($195.00),-0.36%,$138.75,34.58%,,$0.00,$0.00
,Buy to Cover,23/08/2019 10:00,StochSx2,$3666.75,,($195.00),($22.50),,($262.50),16.82%,-48.60%,$0.00,$0.00
274,Sell Short,09/09/2019 09:15,StochES2,$3724.75,$0.00,3,($45.00),-0.08%,$7.50,10.53%,,$0.00,$0.00
,Buy to Cover,09/09/2019 09:30,StochSx2,$3727.75,,($45.00),($67.50),,($63.75),26.32%,-63.16%,$0.00,$0.00
275,Sell Short,09/09/2019 11:30,StochES2,$3723.25,$0.00,3,$22.50,0.04%,$157.50,95.45%,,$0.00,$0.00
,Buy to Cover,09/09/2019 15:00,EoDS,$3721.75,,$22.50,($45.00),,($7.50),18.18%,13.64%,$0.00,$0.00
276,Sell Short,13/09/2019 14:30,StochES2,$3749.25,$0.00,3,($56.25),-0.10%,$26.25,30.43%,,$0.00,$0.00
,Buy to Cover,13/09/2019 15:00,StochSx2,$3753.00,,($56.25),($101.25),,($60.00),4.35%,-65.22%,$0.00,$0.00
277,Sell Short,18/09/2019 09:00,StochES1,$3741.75,$0.00,3,($22.50),-0.04%,$26.25,46.67%,,$0.00,$0.00
,Buy to Cover,18/09/2019 09:30,StochSx2,$3743.25,,($22.50),($123.75),,($30.00),13.33%,-40.00%,$0.00,$0.00
278,Sell Short,20/09/2019 12:30,StochES2,$3736.00,$0.00,3,($45.00),-0.08%,$135.00,49.32%,,$0.00,$0.00
,Buy to Cover,20/09/2019 15:00,EoDS,$3739.00,,($45.00),($168.75),,($138.75),34.25%,-16.44%,$0.00,$0.00
279,Sell Short,26/09/2019 09:00,StochES1,$3721.25,$0.00,3,$48.75,0.09%,$228.75,85.92%,,$0.00,$0.00
,Buy to Cover,26/09/2019 11:45,StochSx2,$3718.00,,$48.75,($120.00),,($37.50),32.39%,18.31%,$0.00,$0.00
280,Sell Short,01/10/2019 09:30,StochES2,$3708.75,$0.00,3,($63.75),-0.11%,$52.50,45.16%,,$0.00,$0.00
,Buy to Cover,01/10/2019 09:45,StochSx2,$3713.00,,($63.75),($183.75),,($63.75),0.00%,-54.84%,$0.00,$0.00
281,Sell Short,18/10/2019 09:00,StochES1,$3737.75,$0.00,3,($30.00),-0.05%,$15.00,23.53%,,$0.00,$0.00
,Buy to Cover,18/10/2019 09:15,StochSx2,$3739.75,,($30.00),($213.75),,($48.75),29.41%,-47.06%,$0.00,$0.00
282,Sell Short,18/10/2019 09:30,StochES2,$3735.25,$0.00,3,$22.50,0.04%,$277.50,91.36%,,$0.00,$0.00
,Buy to Cover,18/10/2019 13:45,StochSx2,$3733.75,,$22.50,($191.25),,($26.25),16.05%,7.41%,$0.00,$0.00
283,Sell Short,18/10/2019 14:00,StochES2,$3731.50,$0.00,3,($63.75),-0.11%,$15.00,16.67%,,$0.00,$0.00
,Buy to Cover,18/10/2019 14:30,StochSx2,$3735.75,,($63.75),($255.00),,($75.00),12.50%,-70.83%,$0.00,$0.00
284,Sell Short,18/10/2019 14:45,StochES2,$3732.75,$0.00,3,$3.75,0.01%,$15.00,30.77%,,$0.00,$0.00
,Buy to Cover,18/10/2019 15:00,EoDS,$3732.50,,$3.75,($251.25),,($33.75),76.92%,7.69%,$0.00,$0.00
285,Sell Short,22/10/2019 15:00,StochES2,$3741.25,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,22/10/2019 15:00,EoDS,$3741.25,,$0.00,($251.25),,$0.00,100.00%,100.00%,$0.00,$0.00
286,Sell Short,24/10/2019 13:00,StochES2,$3744.00,$0.00,3,($18.75),-0.03%,$30.00,53.33%,,$0.00,$0.00
,Buy to Cover,24/10/2019 13:30,StochSx2,$3745.25,,($18.75),($270.00),,($26.25),13.33%,-33.33%,$0.00,$0.00
287,Sell Short,31/10/2019 09:30,StochES2,$3770.50,$0.00,3,($11.25),-0.02%,$131.25,66.04%,,$0.00,$0.00
,Buy to Cover,31/10/2019 15:00,EoDS,$3771.25,,($11.25),($281.25),,($67.50),28.30%,-5.66%,$0.00,$0.00
288,Sell Short,08/11/2019 09:15,StochES2,$3817.25,$0.00,3,($101.25),-0.18%,$45.00,29.27%,,$0.00,$0.00
,Buy to Cover,08/11/2019 09:45,StochSx2,$3824.00,,($101.25),($382.50),,($108.75),4.88%,-65.85%,$0.00,$0.00
289,Sell Short,08/11/2019 13:15,StochES2,$3824.75,$0.00,3,($22.50),-0.04%,$7.50,22.22%,,$0.00,$0.00
,Buy to Cover,08/11/2019 14:00,StochSx2,$3826.25,,($22.50),($405.00),,($26.25),11.11%,-66.67%,$0.00,$0.00
290,Sell Short,11/11/2019 09:00,StochES1,$3819.25,$0.00,3,($97.50),-0.17%,$3.75,3.45%,,$0.00,$0.00
,Buy to Cover,11/11/2019 11:45,StochSx2,$3825.75,,($97.50),($502.50),,($105.00),6.90%,-89.66%,$0.00,$0.00
291,Sell Short,13/11/2019 09:00,StochES1,$3824.75,$0.00,3,($127.50),-0.22%,$41.25,23.91%,,$0.00,$0.00
,Buy to Cover,13/11/2019 10:15,StochSx2,$3833.25,,($127.50),($630.00),,($131.25),2.17%,-73.91%,$0.00,$0.00
292,Sell Short,14/11/2019 09:00,StochES1,$3831.75,$0.00,3,($41.25),-0.07%,$7.50,14.29%,,$0.00,$0.00
,Buy to Cover,14/11/2019 09:15,StochSx2,$3834.50,,($41.25),($671.25),,($45.00),7.14%,-78.57%,$0.00,$0.00
293,Sell Short,14/11/2019 11:00,StochES2,$3827.00,$0.00,3,($48.75),-0.08%,$52.50,51.85%,,$0.00,$0.00
,Buy to Cover,14/11/2019 11:45,StochSx2,$3830.25,,($48.75),($720.00),,($48.75),0.00%,-48.15%,$0.00,$0.00
294,Sell Short,19/11/2019 10:15,StochES2,$3856.00,$0.00,3,($78.75),-0.14%,$3.75,2.22%,,$0.00,$0.00
,Buy to Cover,19/11/2019 12:15,StochSx2,$3861.25,,($78.75),($798.75),,($165.00),51.11%,-46.67%,$0.00,$0.00
295,Sell Short,20/11/2019 09:00,StochES1,$3855.75,$0.00,3,$112.50,0.19%,$348.75,83.78%,,$0.00,$0.00
,Buy to Cover,20/11/2019 15:00,EoDS,$3848.25,,$112.50,($686.25),,($67.50),43.24%,27.03%,$0.00,$0.00
296,Sell Short,22/11/2019 09:45,StochES2,$3846.25,$0.00,3,$11.25,0.02%,$101.25,87.10%,,$0.00,$0.00
,Buy to Cover,22/11/2019 11:00,StochSx2,$3845.50,,$11.25,($675.00),,($15.00),22.58%,9.68%,$0.00,$0.00
297,Sell Short,10/12/2019 13:45,StochES2,$3878.75,$0.00,3,$78.75,0.14%,$138.75,88.10%,,$0.00,$0.00
,Buy to Cover,10/12/2019 15:00,EoDS,$3873.50,,$78.75,($596.25),,($18.75),61.90%,50.00%,$0.00,$0.00
298,Sell Short,11/12/2019 10:15,StochES2,$3877.75,$0.00,3,$7.50,0.01%,$33.75,47.37%,,$0.00,$0.00
,Buy to Cover,11/12/2019 12:15,StochSx2,$3877.25,,$7.50,($588.75),,($37.50),63.16%,10.53%,$0.00,$0.00
299,Sell Short,13/12/2019 10:45,StochES2,$3899.75,$0.00,3,($82.50),-0.14%,$7.50,7.69%,,$0.00,$0.00
,Buy to Cover,13/12/2019 11:00,StochSx2,$3905.25,,($82.50),($671.25),,($90.00),7.69%,-84.62%,$0.00,$0.00
300,Sell Short,18/12/2019 09:15,StochES2,$3936.25,$0.00,3,($45.00),-0.08%,$26.25,31.82%,,$0.00,$0.00
,Buy to Cover,18/12/2019 10:15,StochSx2,$3939.25,,($45.00),($716.25),,($56.25),13.64%,-54.55%,$0.00,$0.00
301,Sell Short,18/12/2019 12:45,StochES2,$3937.75,$0.00,3,($15.00),-0.03%,$3.75,16.67%,,$0.00,$0.00
,Buy to Cover,18/12/2019 13:00,StochSx2,$3938.75,,($15.00),($731.25),,($18.75),16.67%,-66.67%,$0.00,$0.00
302,Sell Short,19/12/2019 08:45,StochES2,$3937.00,$0.00,3,$0.00,0.00%,$0.00,100.00%,,$0.00,$0.00
,Buy to Cover,19/12/2019 08:45,EoDS,$3937.00,,$0.00,($731.25),,$0.00,100.00%,100.00%,$0.00,$0.00
303,Sell Short,24/12/2019 09:00,StochES1,$3962.75,$0.00,3,($206.25),-0.35%,$18.75,8.06%,,$0.00,$0.00
,Buy to Cover,26/12/2019 15:00,EoDS,$3976.50,,($206.25),($937.50),,($213.75),3.23%,-88.71%,$0.00,$0.00
304,Sell Short,30/12/2019 09:00,StochES1,$3966.25,$0.00,3,$75.00,0.13%,$150.00,67.80%,,$0.00,$0.00
,Buy to Cover,30/12/2019 15:00,EoDS,$3961.25,,$75.00,($862.50),,($71.25),66.10%,33.90%,$0.00,$0.00
305,Sell Short,03/01/2020 10:15,StochES2,$3973.75,$0.00,3,($75.00),-0.13%,$56.25,42.86%,,$0.00,$0.00
