

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
1,70,($65.80),$74.80,
2,107,($385.88),$248.52,
3,16,($251.28),$227.81,
4,32,($290.01),$215.36,
5,5,($230.90),$87.25,
6,9,($365.21),$271.81,
7,1,($424.46),$60.00,
8,1,($453.91),$187.50,
10,1,($288.25),$168.75,
,,,,


TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

1,Buy,19/07/2016 03:05,Buy2,$2907.25,$0.00,3,$60.00,0.14%,$90.00,82.76%,,$0.00,$0.00
,Sell,19/07/2016 10:35,chiudoLong,$2911.25,,$60.00,$60.00,,($18.75),72.41%,55.17%,$0.00,$0.00
2,Buy,21/07/2016 04:35,Buy2,$2918.50,$0.00,3,$41.25,0.09%,$71.25,82.61%,,$0.00,$0.00
,Sell,21/07/2016 10:35,chiudoLong,$2921.25,,$41.25,$101.25,,($15.00),65.22%,47.83%,$0.00,$0.00
3,Buy,26/07/2016 10:00,Buy2,$2910.25,$0.00,3,$33.75,0.08%,$37.50,58.82%,,$0.00,$0.00
,Sell,26/07/2016 10:35,chiudoLong,$2912.50,,$33.75,$135.00,,($26.25),94.12%,52.94%,$0.00,$0.00
4,Buy,27/07/2016 09:35,Buy2,$2915.75,$0.00,3,$3.75,0.01%,$11.25,20.00%,,$0.00,$0.00
,Sell,27/07/2016 10:35,chiudoLong,$2916.00,,$3.75,$138.75,,($45.00),86.67%,6.67%,$0.00,$0.00
5,Buy,02/08/2016 02:55,Buy2,$2916.50,$0.00,3,($198.75),-0.45%,$33.75,11.84%,,$0.00,$0.00
,Sell,02/08/2016 10:35,chiudoLong,$2903.25,,($198.75),($60.00),,($251.25),18.42%,-69.74%,$0.00,$0.00
6,Buy,02/08/2016 03:30,Buy3,$2913.50,$0.00,4,($205.00),-0.35%,$105.00,27.63%,,$0.00,$0.00
,Sell,02/08/2016 10:35,chiudoLong,$2903.25,,($205.00),($265.00),,($275.00),18.42%,-53.95%,$0.00,$0.00
7,Buy,03/08/2016 02:45,Buy2,$2900.25,$0.00,3,$108.75,0.25%,$108.75,96.67%,,$0.00,$0.00
,Sell,03/08/2016 08:50,Sell,$2907.50,,$108.75,($156.25),,($3.75),100.00%,96.67%,$0.00,$0.00
8,Buy,10/08/2016 10:20,Buy2,$2926.50,$0.00,3,($3.75),-0.01%,$3.75,20.00%,,$0.00,$0.00
,Sell,10/08/2016 10:35,chiudoLong,$2926.25,,($3.75),($160.00),,($15.00),60.00%,-20.00%,$0.00,$0.00
9,Buy,16/08/2016 08:35,Buy2,$2935.00,$0.00,3,$11.25,0.03%,$33.75,40.91%,,$0.00,$0.00
,Sell,16/08/2016 10:35,chiudoLong,$2935.75,,$11.25,($148.75),,($48.75),72.73%,13.64%,$0.00,$0.00
10,Buy,16/08/2016 08:40,Buy3,$2932.00,$0.00,4,$75.00,0.13%,$105.00,95.45%,,$0.00,$0.00
,Sell,16/08/2016 10:35,chiudoLong,$2935.75,,$75.00,($73.75),,($5.00),72.73%,68.18%,$0.00,$0.00
11,Buy,17/08/2016 03:05,Buy2,$2929.25,$0.00,3,($105.00),-0.24%,$52.50,31.82%,,$0.00,$0.00
,Sell,17/08/2016 10:35,chiudoLong,$2922.25,,($105.00),($178.75),,($112.50),4.55%,-63.64%,$0.00,$0.00
12,Buy,17/08/2016 08:40,Buy3,$2926.25,$0.00,4,($80.00),-0.14%,$10.00,10.00%,,$0.00,$0.00
,Sell,17/08/2016 10:35,chiudoLong,$2922.25,,($80.00),($258.75),,($90.00),10.00%,-80.00%,$0.00,$0.00
13,Buy,24/08/2016 09:50,Buy2,$2934.50,$0.00,3,$11.25,0.03%,$18.75,45.45%,,$0.00,$0.00
,Sell,24/08/2016 10:35,chiudoLong,$2935.25,,$11.25,($247.50),,($22.50),81.82%,27.27%,$0.00,$0.00
14,Buy,25/08/2016 03:55,Buy2,$2924.75,$0.00,3,$90.00,0.21%,$101.25,75.00%,,$0.00,$0.00
,Sell,25/08/2016 10:20,Sell,$2930.75,,$90.00,($157.50),,($33.75),91.67%,66.67%,$0.00,$0.00
15,Buy,30/08/2016 09:10,Buy2,$2930.75,$0.00,3,($41.25),-0.09%,$11.25,14.29%,,$0.00,$0.00
,Sell,30/08/2016 10:35,chiudoLong,$2928.00,,($41.25),($198.75),,($67.50),33.33%,-52.38%,$0.00,$0.00
16,Buy,30/08/2016 09:35,Buy3,$2927.75,$0.00,4,$5.00,0.01%,$55.00,64.71%,,$0.00,$0.00
,Sell,30/08/2016 10:35,chiudoLong,$2928.00,,$5.00,($193.75),,($30.00),41.18%,5.88%,$0.00,$0.00
17,Buy,31/08/2016 08:35,Buy2,$2925.00,$0.00,3,($48.75),-0.11%,$33.75,29.03%,,$0.00,$0.00
,Sell,31/08/2016 10:35,chiudoLong,$2921.75,,($48.75),($242.50),,($82.50),29.03%,-41.94%,$0.00,$0.00
18,Buy,31/08/2016 09:45,Buy3,$2922.00,$0.00,4,($5.00),-0.01%,$20.00,28.57%,,$0.00,$0.00
,Sell,31/08/2016 10:35,chiudoLong,$2921.75,,($5.00),($247.50),,($50.00),64.29%,-7.14%,$0.00,$0.00
19,Buy,01/09/2016 08:55,Buy2,$2920.25,$0.00,3,($82.50),-0.19%,$60.00,27.12%,,$0.00,$0.00
,Sell,01/09/2016 10:35,chiudoLong,$2914.75,,($82.50),($330.00),,($161.25),35.59%,-37.29%,$0.00,$0.00
20,Buy,01/09/2016 09:30,Buy3,$2917.25,$0.00,4,($50.00),-0.09%,$0.00,0.00%,,$0.00,$0.00
,Sell,01/09/2016 10:35,chiudoLong,$2914.75,,($50.00),($380.00),,($155.00),67.74%,-32.26%,$0.00,$0.00
21,Buy,07/09/2016 10:15,Buy2,$2936.00,$0.00,3,($15.00),-0.03%,$11.25,30.00%,,$0.00,$0.00
,Sell,07/09/2016 10:35,chiudoLong,$2935.00,,($15.00),($395.00),,($26.25),30.00%,-40.00%,$0.00,$0.00
22,Buy,08/09/2016 07:55,Buy2,$2935.25,$0.00,3,$18.75,0.04%,$48.75,40.63%,,$0.00,$0.00
,Sell,08/09/2016 10:35,chiudoLong,$2936.50,,$18.75,($376.25),,($71.25),75.00%,15.63%,$0.00,$0.00
23,Buy,08/09/2016 08:10,Buy3,$2932.25,$0.00,4,$85.00,0.14%,$125.00,78.13%,,$0.00,$0.00
,Sell,08/09/2016 10:35,chiudoLong,$2936.50,,$85.00,($291.25),,($35.00),75.00%,53.13%,$0.00,$0.00
24,Buy,13/09/2016 01:15,Buy2,$2902.25,$0.00,3,($337.50),-0.78%,$22.50,6.00%,,$0.00,$0.00
,Sell,13/09/2016 10:35,chiudoLong,$2879.75,,($337.50),($628.75),,($352.50),4.00%,-90.00%,$0.00,$0.00
25,Buy,13/09/2016 02:15,Buy3,$2899.25,$0.00,4,($390.00),-0.67%,$55.00,11.83%,,$0.00,$0.00
,Sell,13/09/2016 10:35,chiudoLong,$2879.75,,($390.00),($1018.75),,($410.00),4.30%,-83.87%,$0.00,$0.00
26,Buy,14/09/2016 08:20,Buy2,$2880.75,$0.00,3,$150.00,0.35%,$150.00,83.33%,,$0.00,$0.00
,Sell,14/09/2016 09:25,Sell,$2890.75,,$150.00,($868.75),,($30.00),100.00%,83.33%,$0.00,$0.00
27,Buy,28/09/2016 10:10,Buy2,$2905.50,$0.00,3,$41.25,0.09%,$52.50,93.33%,,$0.00,$0.00
,Sell,28/09/2016 10:35,chiudoLong,$2908.25,,$41.25,($827.50),,($3.75),80.00%,73.33%,$0.00,$0.00
28,Buy,29/09/2016 07:15,Buy2,$2920.00,$0.00,3,$7.50,0.02%,$105.00,68.29%,,$0.00,$0.00
,Sell,29/09/2016 10:35,chiudoLong,$2920.50,,$7.50,($820.00),,($48.75),36.59%,4.88%,$0.00,$0.00
29,Buy,29/09/2016 10:20,Buy3,$2917.00,$0.00,4,$70.00,0.12%,$85.00,94.44%,,$0.00,$0.00
,Sell,29/09/2016 10:35,chiudoLong,$2920.50,,$70.00,($750.00),,($5.00),83.33%,77.78%,$0.00,$0.00
30,Buy,04/10/2016 09:15,Buy2,$2912.25,$0.00,3,$78.75,0.18%,$93.75,65.79%,,$0.00,$0.00
,Sell,04/10/2016 09:55,Sell,$2917.50,,$78.75,($671.25),,($48.75),89.47%,55.26%,$0.00,$0.00
31,Buy,04/10/2016 09:20,Buy3,$2909.25,$0.00,4,$165.00,0.28%,$185.00,97.37%,,$0.00,$0.00
,Sell,04/10/2016 09:55,Sell,$2917.50,,$165.00,($506.25),,($5.00),89.47%,86.84%,$0.00,$0.00
32,Buy,04/10/2016 10:05,Buy2,$2912.25,$0.00,3,$3.75,0.01%,$11.25,11.11%,,$0.00,$0.00
,Sell,04/10/2016 10:35,chiudoLong,$2912.50,,$3.75,($502.50),,($90.00),92.59%,3.70%,$0.00,$0.00
33,Buy,04/10/2016 10:15,Buy3,$2909.25,$0.00,4,$65.00,0.11%,$75.00,55.56%,,$0.00,$0.00
,Sell,04/10/2016 10:35,chiudoLong,$2912.50,,$65.00,($437.50),,($60.00),92.59%,48.15%,$0.00,$0.00
34,Buy,06/10/2016 05:05,Buy2,$2909.25,$0.00,3,$15.00,0.03%,$56.25,44.12%,,$0.00,$0.00
,Sell,06/10/2016 10:35,chiudoLong,$2910.25,,$15.00,($422.50),,($71.25),67.65%,11.76%,$0.00,$0.00
35,Buy,06/10/2016 09:00,Buy3,$2906.25,$0.00,4,$80.00,0.14%,$80.00,69.57%,,$0.00,$0.00
,Sell,06/10/2016 10:35,chiudoLong,$2910.25,,$80.00,($342.50),,($35.00),100.00%,69.57%,$0.00,$0.00
36,Buy,11/10/2016 08:35,Buy2,$2912.00,$0.00,3,($273.75),-0.63%,$0.00,0.00%,,$0.00,$0.00
,Sell,11/10/2016 10:35,chiudoLong,$2893.75,,($273.75),($616.25),,($285.00),3.95%,-96.05%,$0.00,$0.00
37,Buy,11/10/2016 08:40,Buy3,$2909.00,$0.00,4,($305.00),-0.52%,$25.00,7.25%,,$0.00,$0.00
,Sell,11/10/2016 10:35,chiudoLong,$2893.75,,($305.00),($921.25),,($320.00),4.35%,-88.41%,$0.00,$0.00
38,Buy,12/10/2016 07:30,Buy2,$2889.75,$0.00,3,$45.00,0.10%,$127.50,79.07%,,$0.00,$0.00
,Sell,12/10/2016 10:35,chiudoLong,$2892.75,,$45.00,($876.25),,($33.75),48.84%,27.91%,$0.00,$0.00
39,Buy,13/10/2016 08:55,Buy2,$2873.50,$0.00,3,$82.50,0.19%,$105.00,60.87%,,$0.00,$0.00
,Sell,13/10/2016 10:35,chiudoLong,$2879.00,,$82.50,($793.75),,($67.50),86.96%,47.83%,$0.00,$0.00
40,Buy,13/10/2016 09:00,Buy3,$2870.50,$0.00,4,$170.00,0.30%,$200.00,86.96%,,$0.00,$0.00
,Sell,13/10/2016 10:35,chiudoLong,$2879.00,,$170.00,($623.75),,($30.00),86.96%,73.91%,$0.00,$0.00
41,Buy,19/10/2016 02:25,Buy2,$2889.75,$0.00,3,$101.25,0.23%,$101.25,77.14%,,$0.00,$0.00
,Sell,19/10/2016 07:30,Sell,$2896.50,,$101.25,($522.50),,($30.00),100.00%,77.14%,$0.00,$0.00
42,Buy,20/10/2016 07:50,Buy2,$2894.75,$0.00,3,($33.75),-0.08%,$116.25,53.45%,,$0.00,$0.00
,Sell,20/10/2016 10:35,chiudoLong,$2892.50,,($33.75),($556.25),,($101.25),31.03%,-15.52%,$0.00,$0.00
43,Buy,20/10/2016 09:40,Buy3,$2891.75,$0.00,4,$15.00,0.03%,$50.00,40.00%,,$0.00,$0.00
,Sell,20/10/2016 10:35,chiudoLong,$2892.50,,$15.00,($541.25),,($75.00),72.00%,12.00%,$0.00,$0.00
44,Buy,25/10/2016 08:35,Buy2,$2902.50,$0.00,3,($22.50),-0.05%,$67.50,47.37%,,$0.00,$0.00
,Sell,25/10/2016 10:35,chiudoLong,$2901.00,,($22.50),($563.75),,($75.00),36.84%,-15.79%,$0.00,$0.00
45,Buy,25/10/2016 09:50,Buy3,$2899.50,$0.00,4,$30.00,0.05%,$30.00,42.86%,,$0.00,$0.00
,Sell,25/10/2016 10:35,chiudoLong,$2901.00,,$30.00,($533.75),,($40.00),100.00%,42.86%,$0.00,$0.00
46,Buy,26/10/2016 03:35,Buy2,$2890.25,$0.00,3,$138.75,0.32%,$165.00,72.13%,,$0.00,$0.00
,Sell,26/10/2016 10:35,chiudoLong,$2899.50,,$138.75,($395.00),,($63.75),88.52%,60.66%,$0.00,$0.00
47,Buy,26/10/2016 08:55,Buy3,$2887.25,$0.00,4,$245.00,0.42%,$280.00,91.80%,,$0.00,$0.00
,Sell,26/10/2016 10:35,chiudoLong,$2899.50,,$245.00,($150.00),,($25.00),88.52%,80.33%,$0.00,$0.00
48,Buy,27/10/2016 09:25,Buy2,$2889.00,$0.00,3,$52.50,0.12%,$63.75,80.95%,,$0.00,$0.00
,Sell,27/10/2016 10:35,chiudoLong,$2892.50,,$52.50,($97.50),,($15.00),85.71%,66.67%,$0.00,$0.00
49,Buy,01/11/2016 09:05,Buy2,$2879.50,$0.00,3,($52.50),-0.12%,$22.50,22.22%,,$0.00,$0.00
,Sell,01/11/2016 10:35,chiudoLong,$2876.00,,($52.50),($150.00),,($78.75),25.93%,-51.85%,$0.00,$0.00
50,Buy,01/11/2016 09:40,Buy3,$2876.50,$0.00,4,($10.00),-0.02%,$50.00,52.63%,,$0.00,$0.00
