

Performance Summary

,,,,
TradeStation Performance Summary,,,,
,,,,
,All Trades,Long Trades,Short Trades,
7,2,($166.50),$13.50,
8,1,($171.00),$12.00,
,,,,


TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

1,Buy,10/08/2016 18:20,Buy,$2099.0,$0.00,3,($150.00),-0.24%,$18.00,9.37%,,$0.00,$0.00
,Sell,11/08/2016 01:05,Sell,$2094.0,,($150.00),($150.00),,($174.00),12.50%,-78.12%,$0.00,$0.00
2,Buy,11/08/2016 18:25,Buy,$2089.6,$0.00,3,($6.00),-0.01%,$87.00,49.15%,,$0.00,$0.00
,Sell,12/08/2016 01:05,Sell,$2089.4,,($6.00),($156.00),,($90.00),47.46%,-3.39%,$0.00,$0.00
3,Buy,16/08/2016 18:20,Buy,$2098.3,$0.00,3,($150.00),-0.24%,$21.00,12.28%,,$0.00,$0.00
,Sell,17/08/2016 01:05,Sell,$2093.3,,($150.00),($306.00),,($150.00),0.00%,-87.72%,$0.00,$0.00
4,Buy,06/09/2016 18:20,Buy,$2098.9,$0.00,3,($90.00),-0.14%,$126.00,34.15%,,$0.00,$0.00
,Sell,08/09/2016 01:10,Sell,$2095.9,,($90.00),($396.00),,($243.00),41.46%,-24.39%,$0.00,$0.00
5,Buy,08/09/2016 18:20,Buy,$2087.1,$0.00,3,($294.00),-0.47%,$60.00,13.61%,,$0.00,$0.00
,Sell,12/09/2016 01:05,Sell,$2077.3,,($294.00),($690.00),,($381.00),19.73%,-66.67%,$0.00,$0.00
6,Buy,21/09/2016 18:20,Buy,$2082.8,$0.00,3,$9.00,0.01%,$54.00,52.94%,,$0.00,$0.00
,Sell,22/09/2016 01:15,Sell,$2083.1,,$9.00,($681.00),,($48.00),55.88%,8.82%,$0.00,$0.00
7,Buy,22/09/2016 18:20,Buy,$2086.8,$0.00,3,($75.00),-0.12%,$21.00,17.07%,,$0.00,$0.00
,Sell,23/09/2016 01:05,Sell,$2084.3,,($75.00),($756.00),,($102.00),21.95%,-60.98%,$0.00,$0.00
8,Buy,19/10/2016 18:20,Buy,$2016.1,$0.00,3,$72.00,0.12%,$108.00,78.26%,,$0.00,$0.00
,Sell,20/10/2016 01:05,Sell,$2018.5,,$72.00,($684.00),,($30.00),73.91%,52.17%,$0.00,$0.00
9,Buy,20/10/2016 18:20,Buy,$2012.7,$0.00,3,($120.00),-0.20%,$6.00,4.08%,,$0.00,$0.00
,Sell,21/10/2016 01:05,Sell,$2008.7,,($120.00),($804.00),,($141.00),14.29%,-81.63%,$0.00,$0.00
10,Buy,24/10/2016 18:25,Buy,$2010.5,$0.00,3,$339.00,0.56%,$384.00,85.33%,,$0.00,$0.00
,Sell,26/10/2016 01:05,Sell,$2021.8,,$339.00,($465.00),,($66.00),90.00%,75.33%,$0.00,$0.00
11,Buy,01/11/2016 18:20,Buy,$2036.0,$0.00,3,$114.00,0.19%,$114.00,71.70%,,$0.00,$0.00
,Sell,02/11/2016 01:05,Sell,$2039.8,,$114.00,($351.00),,($45.00),100.00%,71.70%,$0.00,$0.00
12,Buy,02/11/2016 18:20,Buy,$2044.2,$0.00,3,$222.00,0.36%,$285.00,90.48%,,$0.00,$0.00
,Sell,03/11/2016 01:05,Sell,$2051.6,,$222.00,($129.00),,($30.00),80.00%,70.48%,$0.00,$0.00
13,Buy,03/11/2016 18:20,Buy,$2048.1,$0.00,3,($345.00),-0.56%,$249.00,37.73%,,$0.00,$0.00
,Sell,07/11/2016 01:05,Sell,$2036.6,,($345.00),($474.00),,($411.00),10.00%,-52.27%,$0.00,$0.00
14,Buy,07/11/2016 18:20,Buy,$2028.7,$0.00,3,$21.00,0.03%,$51.00,53.13%,,$0.00,$0.00
,Sell,08/11/2016 01:05,Sell,$2029.4,,$21.00,($453.00),,($45.00),68.75%,21.88%,$0.00,$0.00
15,Buy,09/11/2016 18:20,Buy,$2024.3,$0.00,3,$231.00,0.38%,$303.00,71.13%,,$0.00,$0.00
,Sell,10/11/2016 01:05,Sell,$2032.0,,$231.00,($222.00),,($123.00),83.10%,54.23%,$0.00,$0.00
16,Buy,30/11/2016 18:20,Buy,$1919.0,$0.00,3,$24.00,0.04%,$51.00,12.41%,,$0.00,$0.00
,Sell,01/12/2016 01:05,Sell,$1919.8,,$24.00,($198.00),,($360.00),93.43%,5.84%,$0.00,$0.00
17,Buy,07/12/2016 18:20,Buy,$1919.5,$0.00,3,$78.00,0.14%,$129.00,89.58%,,$0.00,$0.00
,Sell,08/12/2016 01:05,Sell,$1922.1,,$78.00,($120.00),,($15.00),64.58%,54.17%,$0.00,$0.00
18,Buy,29/12/2016 18:20,Buy,$1901.9,$0.00,3,$108.00,0.19%,$171.00,98.28%,,$0.00,$0.00
,Sell,30/12/2016 01:05,Sell,$1905.5,,$108.00,($12.00),,($3.00),63.79%,62.07%,$0.00,$0.00
19,Buy,02/01/2017 18:20,Buy,$1894.1,$0.00,3,$225.00,0.40%,$246.00,92.13%,,$0.00,$0.00
,Sell,03/01/2017 01:05,Sell,$1901.6,,$225.00,$213.00,,($21.00),92.13%,84.27%,$0.00,$0.00
20,Buy,03/01/2017 18:20,Buy,$1902.6,$0.00,3,$81.00,0.14%,$81.00,51.92%,,$0.00,$0.00
,Sell,04/01/2017 01:05,Sell,$1905.3,,$81.00,$294.00,,($75.00),100.00%,51.92%,$0.00,$0.00
21,Buy,05/01/2017 18:20,Buy,$1923.8,$0.00,3,($132.00),-0.23%,$69.00,32.86%,,$0.00,$0.00
,Sell,06/01/2017 01:10,Sell,$1919.4,,($132.00),$162.00,,($141.00),4.29%,-62.86%,$0.00,$0.00
22,Buy,09/01/2017 18:20,Buy,$1925.6,$0.00,3,$123.00,0.21%,$150.00,71.43%,,$0.00,$0.00
,Sell,10/01/2017 01:05,Sell,$1929.7,,$123.00,$285.00,,($60.00),87.14%,58.57%,$0.00,$0.00
23,Buy,12/01/2017 18:20,Buy,$1936.9,$0.00,3,($6.00),-0.01%,$75.00,49.02%,,$0.00,$0.00
,Sell,13/01/2017 01:05,Sell,$1936.7,,($6.00),$279.00,,($78.00),47.06%,-3.92%,$0.00,$0.00
24,Buy,16/01/2017 18:20,Buy,$1946.6,$0.00,3,$240.00,0.41%,$258.00,92.47%,,$0.00,$0.00
,Sell,17/01/2017 01:05,Sell,$1954.6,,$240.00,$519.00,,($21.00),93.55%,86.02%,$0.00,$0.00
25,Buy,17/01/2017 18:20,Buy,$1959.1,$0.00,3,($117.00),-0.20%,$36.00,19.05%,,$0.00,$0.00
,Sell,18/01/2017 01:05,Sell,$1955.2,,($117.00),$402.00,,($153.00),19.05%,-61.90%,$0.00,$0.00
26,Buy,18/01/2017 18:20,Buy,$1947.6,$0.00,3,($69.00),-0.12%,$18.00,7.69%,,$0.00,$0.00
,Sell,19/01/2017 01:05,Sell,$1945.3,,($69.00),$333.00,,($216.00),62.82%,-29.49%,$0.00,$0.00
27,Buy,19/01/2017 18:20,Buy,$1946.9,$0.00,3,$378.00,0.65%,$468.00,74.29%,,$0.00,$0.00
,Sell,23/01/2017 01:05,Sell,$1959.5,,$378.00,$711.00,,($162.00),85.71%,60.00%,$0.00,$0.00
28,Buy,23/01/2017 18:20,Buy,$1961.8,$0.00,3,($474.00),-0.81%,$0.00,0.00%,,$0.00,$0.00
,Sell,25/01/2017 01:05,Sell,$1946.0,,($474.00),$237.00,,($474.00),0.00%,-100.00%,$0.00,$0.00
29,Buy,25/01/2017 18:25,Buy,$1943.2,$0.00,3,($60.00),-0.10%,$69.00,46.00%,,$0.00,$0.00
,Sell,26/01/2017 01:05,Sell,$1941.2,,($60.00),$177.00,,($81.00),14.00%,-40.00%,$0.00,$0.00
30,Buy,31/01/2017 18:20,Buy,$1953.5,$0.00,3,($66.00),-0.11%,$57.00,38.78%,,$0.00,$0.00
,Sell,01/02/2017 01:05,Sell,$1951.3,,($66.00),$111.00,,($90.00),16.33%,-44.90%,$0.00,$0.00
31,Buy,02/02/2017 18:20,Buy,$1957.2,$0.00,3,($39.00),-0.07%,$51.00,30.36%,,$0.00,$0.00
,Sell,03/02/2017 01:10,Sell,$1955.9,,($39.00),$72.00,,($117.00),46.43%,-23.21%,$0.00,$0.00
32,Buy,06/02/2017 18:20,Buy,$1976.7,$0.00,3,($6.00),-0.01%,$33.00,28.95%,,$0.00,$0.00
,Sell,07/02/2017 01:05,Sell,$1976.5,,($6.00),$66.00,,($81.00),65.79%,-5.26%,$0.00,$0.00
33,Buy,08/02/2017 18:20,Buy,$1982.5,$0.00,3,($498.00),-0.84%,$126.00,18.42%,,$0.00,$0.00
,Sell,10/02/2017 01:05,Sell,$1965.9,,($498.00),($432.00),,($558.00),8.77%,-72.81%,$0.00,$0.00
34,Buy,16/02/2017 18:20,Buy,$1980.1,$0.00,3,($135.00),-0.23%,$165.00,45.08%,,$0.00,$0.00
,Sell,20/02/2017 01:05,Sell,$1975.6,,($135.00),($567.00),,($201.00),18.03%,-36.89%,$0.00,$0.00
35,Buy,20/02/2017 18:20,Buy,$1978.3,$0.00,3,($90.00),-0.15%,$27.00,16.98%,,$0.00,$0.00
,Sell,21/02/2017 01:05,Sell,$1975.3,,($90.00),($657.00),,($132.00),26.42%,-56.60%,$0.00,$0.00
36,Buy,21/02/2017 18:20,Buy,$1977.0,$0.00,3,$12.00,0.02%,$153.00,53.68%,,$0.00,$0.00
,Sell,23/02/2017 01:15,Sell,$1977.4,,$12.00,($645.00),,($132.00),50.53%,4.21%,$0.00,$0.00
37,Buy,23/02/2017 18:20,Buy,$1989.7,$0.00,3,$276.00,0.46%,$357.00,97.54%,,$0.00,$0.00
,Sell,27/02/2017 01:05,Sell,$1998.9,,$276.00,($369.00),,($9.00),77.87%,75.41%,$0.00,$0.00
38,Buy,27/02/2017 18:20,Buy,$1994.8,$0.00,3,$6.00,0.01%,$21.00,28.00%,,$0.00,$0.00
,Sell,28/02/2017 01:05,Sell,$1995.0,,$6.00,($363.00),,($54.00),80.00%,8.00%,$0.00,$0.00
39,Buy,28/02/2017 18:20,Buy,$1989.7,$0.00,3,($138.00),-0.23%,$15.00,7.14%,,$0.00,$0.00
,Sell,01/03/2017 01:05,Sell,$1985.1,,($138.00),($501.00),,($195.00),27.14%,-65.71%,$0.00,$0.00
